Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Emmanuel Rivera","KCR",2,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,19890
2021,"Connor Wong","BOS",2,6,6,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.33333333,19896
2021,"Jose Suarez","LAA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19911
2021,"Tony Santillan","CIN",5,7,6,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0.16666667,19926
2021,"Ryan McKenna","BAL",21,49,41,9,7,1,1,0,0,1,7,0,19,0,0,1,0,0,0,0.2195122,19928
2021,"Luke Williams","PHI",15,26,24,3,2,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0.125,19931
2021,"Cristian Pache","ATL",19,52,48,5,3,2,0,0,0,0,2,0,20,1,0,1,1,0,0,0.10416667,19948
2021,"Ian Anderson","ATL",13,22,21,2,1,1,0,0,0,0,0,0,15,0,0,1,0,0,0,0.0952381,19951
2021,"Bobby Dalbec","BOS",66,169,157,29,16,7,1,5,5,19,9,0,63,3,0,0,1,0,0,0.18471338,19966
2021,"Jared Oliva","PIT",9,22,20,2,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0.1,19968
2021,"Tres Barrera","WSN",7,18,16,4,4,0,0,0,0,1,1,1,6,1,0,0,2,0,0,0.25,19977
2021,"Bryse Wilson","ATL",5,10,9,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.11111111,19990
2021,"Santiago Espinal","TOR",28,56,50,16,10,4,1,1,1,7,6,0,11,0,0,0,0,0,0,0.32,19997
2021,"Keston Hiura","MIL",45,135,116,22,10,8,1,3,3,14,9,0,49,7,1,2,5,0,0,0.18965517,20003
2021,"Hunter Owen","PIT",3,5,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,20034
2021,"Isaac Paredes","DET",9,24,18,2,0,0,1,1,1,2,5,1,4,0,1,0,4,0,0,0.11111111,20036
2021,"Luis Robert","CHW",25,83,77,24,16,7,1,0,0,6,5,0,23,0,1,0,0,0,0,0.31168831,20043
2021,"Alan Trejo","COL",15,27,25,6,3,2,0,1,1,2,2,0,8,0,0,0,1,0,0,0.24,20056
2021,"Miguel Sanchez","MIL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20074
2021,"Evan White","SEA",23,70,67,12,8,3,0,1,1,7,3,0,15,0,0,0,0,0,0,0.17910448,20078
2021,"Chris Paddack","SDP",14,27,22,0,0,0,0,0,0,0,0,0,16,1,0,4,0,0,0,0,20099
2021,"Kyle Muller","ATL",4,6,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,20167
2021,"Garrett Whitlock","BOS",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20191
2021,"Eli Morgan","CLE",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20203
2021,"Gilberto Celestino","MIN",11,23,21,4,2,1,0,1,1,1,2,0,4,0,0,0,0,0,0,0.19047619,20233
2021,"Stuart Fairchild","ARI",3,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20321
2021,"Matt Peacock","ARI",4,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,20339
2021,"Ernie Clement","CLE",15,36,33,6,5,1,0,0,0,1,1,0,6,1,0,1,0,0,0,0.18181818,20352
2021,"Tyler Zuber","KCR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20379
2021,"Rony Garcia","DET",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20430
2021,"Huascar Ynoa","ATL",8,16,16,5,2,1,0,2,2,6,0,0,7,0,0,0,0,0,0,0.3125,20468
2021,"William Contreras","ATL",41,128,114,23,14,3,1,5,5,18,12,1,36,1,1,0,1,0,0,0.20175439,20503
2021,"Nick Madrigal","CHW",53,152,141,39,30,6,3,0,0,16,7,0,13,3,1,0,1,0,0,0.27659574,20521
2021,"Edwin Uceta","LAD",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20539
2021,"J.C. Mejia","CLE",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20617
2021,"Jordan Holloway","MIA",6,8,8,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.125,20631
2021,"Thomas Szapucki","NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21065
2021,"Miguel Yajure","PIT",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21111
2021,"Humberto Castellanos","ARI",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21183
2021,"Tylor Megill","NYM",5,8,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,21318
2021,"Nico Hoerner","CHC",29,77,71,24,18,6,0,0,0,6,6,1,11,0,0,0,1,0,0,0.33802817,21479
2021,"Jonathan India","CIN",79,255,206,52,36,8,2,6,6,29,33,0,62,12,3,1,7,0,0,0.25242718,21523
2021,"Joey Bart","SFG",1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21524
2021,"Matt Vierling","PHI",3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21558
2021,"Alec Bohm","PHI",83,224,207,45,36,6,0,3,3,24,15,0,61,0,2,0,9,0,0,0.2173913,21618
2021,"Sebastian Rivero","KCR",8,17,16,2,1,1,0,0,0,1,0,0,8,1,0,0,1,0,0,0.125,21735
2021,"Braxton Garrett","MIA",2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,21844
2021,"Max Kranick","PIT",2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22175
2021,"Luis Campusano","SDP",11,35,31,3,3,0,0,0,0,1,4,0,10,0,0,0,2,0,0,0.09677419,22217
2021,"Jake Burger","CHW",7,18,17,9,4,3,1,1,1,3,1,0,4,0,0,0,2,0,0,0.52941176,22275
2021,"Johan Oviedo","STL",8,12,10,2,2,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0.2,22487
2021,"Alejandro Kirk","TOR",13,28,23,5,2,1,0,2,2,5,4,0,4,1,0,0,2,0,0,0.2173913,22581
2021,"Spencer Howard","PHI",3,5,4,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0.25,23252
2021,"Luis Garcia","HOU",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23735
2021,"Ryan Weathers","SDP",11,15,15,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.13333333,23796
2021,"Ryan Jeffers","MIN",34,88,79,9,6,1,1,1,1,5,9,0,32,0,0,0,3,0,0,0.11392405,24618
2021,"Owen Miller","CLE",13,23,22,3,2,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0.13636364,24655
2021,"Cody Wilson","WSN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24671
2021,"Drew Rasmussen","MIL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25385
2021,"Andrew Vaughn","CHW",74,192,174,38,25,8,0,5,5,16,10,0,48,3,5,0,3,0,0,0.2183908,26197
2021,"Ha-Seong Kim","SDP",67,147,134,25,17,2,2,4,4,15,8,0,37,3,2,0,2,0,0,0.18656716,27506
